"area_code","area_name","date","new_cases","total_cases"
"E09000027","Richmond upon Thames",2020-04-04,8,223
"E09000028","Southwark",2020-04-04,37,727
"E09000029","Sutton",2020-04-04,7,304
"E09000030","Tower Hamlets",2020-04-04,20,363
"E09000031","Waltham Forest",2020-04-04,21,395
"E09000032","Wandsworth",2020-04-04,26,588
"E09000033","Westminster",2020-04-04,16,405
"E09000001","City of London",2020-04-05,0,11
"E09000002","Barking and Dagenham",2020-04-05,16,243
"E09000003","Barnet",2020-04-05,40,768
"E09000004","Bexley",2020-04-05,18,314
"E09000005","Brent",2020-04-05,37,844
"E09000006","Bromley",2020-04-05,26,588
"E09000007","Camden",2020-04-05,16,346
"E09000008","Croydon",2020-04-05,36,779
"E09000009","Ealing",2020-04-05,14,558
"E09000010","Enfield",2020-04-05,12,400
"E09000011","Greenwich",2020-04-05,22,360
"E09000012","Hackney",2020-04-05,20,392
"E09000013","Hammersmith and Fulham",2020-04-05,10,304
"E09000014","Haringey",2020-04-05,8,339
"E09000015","Harrow",2020-04-05,26,519
"E09000016","Havering",2020-04-05,20,310
"E09000017","Hillingdon",2020-04-05,16,391
"E09000018","Hounslow",2020-04-05,19,379
"E09000019","Islington",2020-04-05,4,283
"E09000020","Kensington and Chelsea",2020-04-05,6,292
"E09000021","Kingston upon Thames",2020-04-05,9,217
"E09000022","Lambeth",2020-04-05,17,727
"E09000023","Lewisham",2020-04-05,28,547
"E09000024","Merton",2020-04-05,17,389
"E09000025","Newham",2020-04-05,24,568
"E09000026","Redbridge",2020-04-05,22,358
"E09000027","Richmond upon Thames",2020-04-05,7,230
"E09000028","Southwark",2020-04-05,25,752
"E09000029","Sutton",2020-04-05,10,314
"E09000030","Tower Hamlets",2020-04-05,19,382
"E09000031","Waltham Forest",2020-04-05,26,421
"E09000032","Wandsworth",2020-04-05,17,605
"E09000033","Westminster",2020-04-05,17,422
"E09000001","City of London",2020-04-06,0,11
"E09000002","Barking and Dagenham",2020-04-06,11,254
"E09000003","Barnet",2020-04-06,38,806
"E09000004","Bexley",2020-04-06,24,338
"E09000005","Brent",2020-04-06,37,881
"E09000006","Bromley",2020-04-06,37,625
"E09000007","Camden",2020-04-06,17,363
"E09000008","Croydon",2020-04-06,42,821
"E09000009","Ealing",2020-04-06,30,588
"E09000010","Enfield",2020-04-06,34,434
"E09000011","Greenwich",2020-04-06,36,396
"E09000012","Hackney",2020-04-06,23,415
"E09000013","Hammersmith and Fulham",2020-04-06,16,320
"E09000014","Haringey",2020-04-06,13,352
"E09000015","Harrow",2020-04-06,25,544
"E09000016","Havering",2020-04-06,22,332
"E09000017","Hillingdon",2020-04-06,23,414
"E09000018","Hounslow",2020-04-06,18,397
"E09000019","Islington",2020-04-06,8,291
"E09000020","Kensington and Chelsea",2020-04-06,11,303
"E09000021","Kingston upon Thames",2020-04-06,13,230
"E09000022","Lambeth",2020-04-06,42,769
"E09000023","Lewisham",2020-04-06,44,591
"E09000024","Merton",2020-04-06,37,426
"E09000025","Newham",2020-04-06,41,609
"E09000026","Redbridge",2020-04-06,26,384
"E09000027","Richmond upon Thames",2020-04-06,11,241
"E09000028","Southwark",2020-04-06,39,791
"E09000029","Sutton",2020-04-06,24,338
"E09000030","Tower Hamlets",2020-04-06,25,407
"E09000031","Waltham Forest",2020-04-06,25,446
"E09000032","Wandsworth",2020-04-06,34,639
"E09000033","Westminster",2020-04-06,11,433
"E09000001","City of London",2020-04-07,0,11
"E09000002","Barking and Dagenham",2020-04-07,22,276
"E09000003","Barnet",2020-04-07,44,850
"E09000004","Bexley",2020-04-07,40,378
"E09000005","Brent",2020-04-07,28,909
"E09000006","Bromley",2020-04-07,36,661
"E09000007","Camden",2020-04-07,19,382
"E09000008","Croydon",2020-04-07,45,866
"E09000009","Ealing",2020-04-07,44,632
"E09000010","Enfield",2020-04-07,32,466
"E09000011","Greenwich",2020-04-07,15,411
"E09000012","Hackney",2020-04-07,27,442
"E09000013","Hammersmith and Fulham",2020-04-07,22,342
"E09000014","Haringey",2020-04-07,29,381
"E09000015","Harrow",2020-04-07,29,573
"E09000016","Havering",2020-04-07,33,365
"E09000017","Hillingdon",2020-04-07,27,441
"E09000018","Hounslow",2020-04-07,23,420
"E09000019","Islington",2020-04-07,13,304
"E09000020","Kensington and Chelsea",2020-04-07,19,322
"E09000021","Kingston upon Thames",2020-04-07,18,248
"E09000022","Lambeth",2020-04-07,39,808
"E09000023","Lewisham",2020-04-07,28,619
"E09000024","Merton",2020-04-07,17,443
"E09000025","Newham",2020-04-07,40,649
"E09000026","Redbridge",2020-04-07,47,431
"E09000027","Richmond upon Thames",2020-04-07,14,255
"E09000028","Southwark",2020-04-07,47,838
"E09000029","Sutton",2020-04-07,29,367
"E09000030","Tower Hamlets",2020-04-07,17,424
"E09000031","Waltham Forest",2020-04-07,20,466
"E09000032","Wandsworth",2020-04-07,26,665
"E09000033","Westminster",2020-04-07,15,448
"E09000001","City of London",2020-04-08,2,13
"E09000002","Barking and Dagenham",2020-04-08,18,294
"E09000003","Barnet",2020-04-08,49,899
"E09000004","Bexley",2020-04-08,16,394
"E09000005","Brent",2020-04-08,43,952
"E09000006","Bromley",2020-04-08,43,704
"E09000007","Camden",2020-04-08,22,404
"E09000008","Croydon",2020-04-08,56,922
"E09000009","Ealing",2020-04-08,36,668
"E09000010","Enfield",2020-04-08,31,497
"E09000011","Greenwich",2020-04-08,23,434
"E09000012","Hackney",2020-04-08,17,459
"E09000013","Hammersmith and Fulham",2020-04-08,19,361
"E09000014","Haringey",2020-04-08,13,394
"E09000015","Harrow",2020-04-08,25,598
"E09000016","Havering",2020-04-08,31,396
"E09000017","Hillingdon",2020-04-08,18,459
"E09000018","Hounslow",2020-04-08,23,443
"E09000019","Islington",2020-04-08,11,315
"E09000020","Kensington and Chelsea",2020-04-08,20,342
"E09000021","Kingston upon Thames",2020-04-08,21,269
"E09000022","Lambeth",2020-04-08,32,840
"E09000023","Lewisham",2020-04-08,23,642
"E09000024","Merton",2020-04-08,14,457
"E09000025","Newham",2020-04-08,36,685
"E09000026","Redbridge",2020-04-08,29,460
"E09000027","Richmond upon Thames",2020-04-08,9,264
"E09000028","Southwark",2020-04-08,41,879
"E09000029","Sutton",2020-04-08,29,396
"E09000030","Tower Hamlets",2020-04-08,22,446
"E09000031","Waltham Forest",2020-04-08,21,487
"E09000032","Wandsworth",2020-04-08,25,690
"E09000033","Westminster",2020-04-08,14,462
"E09000001","City of London",2020-04-09,0,13
"E09000002","Barking and Dagenham",2020-04-09,15,309
"E09000003","Barnet",2020-04-09,34,933
"E09000004","Bexley",2020-04-09,16,410
"E09000005","Brent",2020-04-09,29,981
"E09000006","Bromley",2020-04-09,31,735
"E09000007","Camden",2020-04-09,17,421
"E09000008","Croydon",2020-04-09,43,965
"E09000009","Ealing",2020-04-09,28,696
"E09000010","Enfield",2020-04-09,30,527
"E09000011","Greenwich",2020-04-09,18,452
"E09000012","Hackney",2020-04-09,16,475
"E09000013","Hammersmith and Fulham",2020-04-09,10,371
"E09000014","Haringey",2020-04-09,20,414
"E09000015","Harrow",2020-04-09,31,629
"E09000016","Havering",2020-04-09,25,421
"E09000017","Hillingdon",2020-04-09,32,491
"E09000018","Hounslow",2020-04-09,24,467
"E09000019","Islington",2020-04-09,11,326
"E09000020","Kensington and Chelsea",2020-04-09,18,360
"E09000021","Kingston upon Thames",2020-04-09,19,288
"E09000022","Lambeth",2020-04-09,32,872
"E09000023","Lewisham",2020-04-09,32,674
"E09000024","Merton",2020-04-09,22,479
"E09000025","Newham",2020-04-09,34,719
"E09000026","Redbridge",2020-04-09,30,490
"E09000027","Richmond upon Thames",2020-04-09,9,273
"E09000028","Southwark",2020-04-09,41,920
"E09000029","Sutton",2020-04-09,22,418
"E09000030","Tower Hamlets",2020-04-09,15,461
"E09000031","Waltham Forest",2020-04-09,24,511
"E09000032","Wandsworth",2020-04-09,24,714
"E09000033","Westminster",2020-04-09,19,481
"E09000001","City of London",2020-04-10,0,13
"E09000002","Barking and Dagenham",2020-04-10,10,319
"E09000003","Barnet",2020-04-10,21,954
"E09000004","Bexley",2020-04-10,14,424
"E09000005","Brent",2020-04-10,39,1020
"E09000006","Bromley",2020-04-10,23,758
"E09000007","Camden",2020-04-10,10,431
"E09000008","Croydon",2020-04-10,25,990
"E09000009","Ealing",2020-04-10,45,741
"E09000010","Enfield",2020-04-10,24,551
"E09000011","Greenwich",2020-04-10,14,466
"E09000012","Hackney",2020-04-10,14,489
"E09000013","Hammersmith and Fulham",2020-04-10,16,387
"E09000014","Haringey",2020-04-10,11,425
"E09000015","Harrow",2020-04-10,27,656
"E09000016","Havering",2020-04-10,26,447
"E09000017","Hillingdon",2020-04-10,20,511
"E09000018","Hounslow",2020-04-10,16,483
"E09000019","Islington",2020-04-10,4,330
"E09000020","Kensington and Chelsea",2020-04-10,11,371
"E09000021","Kingston upon Thames",2020-04-10,10,298
"E09000022","Lambeth",2020-04-10,16,888
"E09000023","Lewisham",2020-04-10,8,682
"E09000024","Merton",2020-04-10,12,491
"E09000025","Newham",2020-04-10,24,743
"E09000026","Redbridge",2020-04-10,10,500
"E09000027","Richmond upon Thames",2020-04-10,8,281
"E09000028","Southwark",2020-04-10,31,951
"E09000029","Sutton",2020-04-10,14,432
"E09000030","Tower Hamlets",2020-04-10,15,476
"E09000031","Waltham Forest",2020-04-10,16,527
"E09000032","Wandsworth",2020-04-10,30,744
"E09000033","Westminster",2020-04-10,9,490
"E09000001","City of London",2020-04-11,0,13
"E09000002","Barking and Dagenham",2020-04-11,4,323
"E09000003","Barnet",2020-04-11,20,974
"E09000004","Bexley",2020-04-11,13,437
"E09000005","Brent",2020-04-11,22,1042
"E09000006","Bromley",2020-04-11,23,781
"E09000007","Camden",2020-04-11,9,440
"E09000008","Croydon",2020-04-11,22,1012
"E09000009","Ealing",2020-04-11,26,767
"E09000010","Enfield",2020-04-11,21,572
"E09000011","Greenwich",2020-04-11,11,477
"E09000012","Hackney",2020-04-11,15,504
"E09000013","Hammersmith and Fulham",2020-04-11,4,391
"E09000014","Haringey",2020-04-11,10,435
"E09000015","Harrow",2020-04-11,15,671
"E09000016","Havering",2020-04-11,18,465
"E09000017","Hillingdon",2020-04-11,17,528
"E09000018","Hounslow",2020-04-11,9,492
"E09000019","Islington",2020-04-11,3,333
"E09000020","Kensington and Chelsea",2020-04-11,4,375
"E09000021","Kingston upon Thames",2020-04-11,4,302
"E09000022","Lambeth",2020-04-11,45,933
"E09000023","Lewisham",2020-04-11,14,696
"E09000024","Merton",2020-04-11,18,509
"E09000025","Newham",2020-04-11,28,771
"E09000026","Redbridge",2020-04-11,11,511
"E09000027","Richmond upon Thames",2020-04-11,6,287
"E09000028","Southwark",2020-04-11,27,978
"E09000029","Sutton",2020-04-11,20,452
"E09000030","Tower Hamlets",2020-04-11,13,489
"E09000031","Waltham Forest",2020-04-11,15,542
"E09000032","Wandsworth",2020-04-11,14,758
"E09000033","Westminster",2020-04-11,11,501
"E09000001","City of London",2020-04-12,0,13
"E09000002","Barking and Dagenham",2020-04-12,15,338
"E09000003","Barnet",2020-04-12,18,992
"E09000004","Bexley",2020-04-12,6,443
"E09000005","Brent",2020-04-12,26,1068
"E09000006","Bromley",2020-04-12,11,792
"E09000007","Camden",2020-04-12,8,448
"E09000008","Croydon",2020-04-12,26,1038
"E09000009","Ealing",2020-04-12,21,788
"E09000010","Enfield",2020-04-12,22,594
"E09000011","Greenwich",2020-04-12,14,491
"E09000012","Hackney",2020-04-12,11,515
"E09000013","Hammersmith and Fulham",2020-04-12,7,398
"E09000014","Haringey",2020-04-12,12,447
"E09000015","Harrow",2020-04-12,13,684
"E09000016","Havering",2020-04-12,19,484
"E09000017","Hillingdon",2020-04-12,11,539
"E09000018","Hounslow",2020-04-12,10,502
"E09000019","Islington",2020-04-12,7,340
"E09000020","Kensington and Chelsea",2020-04-12,3,378
"E09000021","Kingston upon Thames",2020-04-12,9,311
"E09000022","Lambeth",2020-04-12,16,949
"E09000023","Lewisham",2020-04-12,12,708
"E09000024","Merton",2020-04-12,9,518
"E09000025","Newham",2020-04-12,14,785
"E09000026","Redbridge",2020-04-12,24,535
"E09000027","Richmond upon Thames",2020-04-12,8,295
"E09000028","Southwark",2020-04-12,11,989
"E09000029","Sutton",2020-04-12,5,457
"E09000030","Tower Hamlets",2020-04-12,14,503
"E09000031","Waltham Forest",2020-04-12,18,560
"E09000032","Wandsworth",2020-04-12,6,764
"E09000033","Westminster",2020-04-12,8,509
"E09000001","City of London",2020-04-13,0,13
"E09000002","Barking and Dagenham",2020-04-13,17,355
"E09000003","Barnet",2020-04-13,22,1014
"E09000004","Bexley",2020-04-13,10,453
"E09000005","Brent",2020-04-13,25,1093
"E09000006","Bromley",2020-04-13,31,823
"E09000007","Camden",2020-04-13,13,461
"E09000008","Croydon",2020-04-13,26,1064
"E09000009","Ealing",2020-04-13,33,821
"E09000010","Enfield",2020-04-13,14,608
"E09000011","Greenwich",2020-04-13,11,502
"E09000012","Hackney",2020-04-13,8,523
"E09000013","Hammersmith and Fulham",2020-04-13,9,407
"E09000014","Haringey",2020-04-13,14,461
"E09000015","Harrow",2020-04-13,23,707
"E09000016","Havering",2020-04-13,17,501
"E09000017","Hillingdon",2020-04-13,17,556
"E09000018","Hounslow",2020-04-13,9,511
"E09000019","Islington",2020-04-13,6,346
"E09000020","Kensington and Chelsea",2020-04-13,7,385
"E09000021","Kingston upon Thames",2020-04-13,11,322
"E09000022","Lambeth",2020-04-13,16,965
"E09000023","Lewisham",2020-04-13,28,736
"E09000024","Merton",2020-04-13,20,538
"E09000025","Newham",2020-04-13,20,805
"E09000026","Redbridge",2020-04-13,19,554
"E09000027","Richmond upon Thames",2020-04-13,5,300
"E09000028","Southwark",2020-04-13,23,1012
"E09000029","Sutton",2020-04-13,54,511
"E09000030","Tower Hamlets",2020-04-13,14,517
"E09000031","Waltham Forest",2020-04-13,19,579
"E09000032","Wandsworth",2020-04-13,14,778
"E09000033","Westminster",2020-04-13,10,519
"E09000001","City of London",2020-04-14,0,13
"E09000002","Barking and Dagenham",2020-04-14,13,368
"E09000003","Barnet",2020-04-14,20,1034
"E09000004","Bexley",2020-04-14,23,476
"E09000005","Brent",2020-04-14,34,1127
"E09000006","Bromley",2020-04-14,20,843
"E09000007","Camden",2020-04-14,9,470
"E09000008","Croydon",2020-04-14,48,1112
"E09000009","Ealing",2020-04-14,26,847
"E09000010","Enfield",2020-04-14,35,643
"E09000011","Greenwich",2020-04-14,30,532
"E09000012","Hackney",2020-04-14,8,531
"E09000013","Hammersmith and Fulham",2020-04-14,9,416
"E09000014","Haringey",2020-04-14,10,471
"E09000015","Harrow",2020-04-14,15,722
"E09000016","Havering",2020-04-14,14,515
"E09000017","Hillingdon",2020-04-14,17,573
"E09000018","Hounslow",2020-04-14,21,532
"E09000019","Islington",2020-04-14,7,353
"E09000020","Kensington and Chelsea",2020-04-14,6,391
"E09000021","Kingston upon Thames",2020-04-14,17,339
"E09000022","Lambeth",2020-04-14,11,976
"E09000023","Lewisham",2020-04-14,15,751
"E09000024","Merton",2020-04-14,12,550
"E09000025","Newham",2020-04-14,15,820
"E09000026","Redbridge",2020-04-14,14,568
"E09000027","Richmond upon Thames",2020-04-14,8,308
"E09000028","Southwark",2020-04-14,21,1033
"E09000029","Sutton",2020-04-14,25,536
"E09000030","Tower Hamlets",2020-04-14,7,524
"E09000031","Waltham Forest",2020-04-14,16,595
"E09000032","Wandsworth",2020-04-14,19,797
"E09000033","Westminster",2020-04-14,11,530
"E09000001","City of London",2020-04-15,0,13
"E09000002","Barking and Dagenham",2020-04-15,11,379
"E09000003","Barnet",2020-04-15,21,1055
"E09000004","Bexley",2020-04-15,12,488
"E09000005","Brent",2020-04-15,26,1153
"E09000006","Bromley",2020-04-15,23,866
"E09000007","Camden",2020-04-15,20,490
"E09000008","Croydon",2020-04-15,36,1148
"E09000009","Ealing",2020-04-15,42,889
"E09000010","Enfield",2020-04-15,11,654
"E09000011","Greenwich",2020-04-15,14,546
"E09000012","Hackney",2020-04-15,12,543
"E09000013","Hammersmith and Fulham",2020-04-15,28,444
"E09000014","Haringey",2020-04-15,13,484
"E09000015","Harrow",2020-04-15,14,736
"E09000016","Havering",2020-04-15,16,531
"E09000017","Hillingdon",2020-04-15,14,587
"E09000018","Hounslow",2020-04-15,13,545
"E09000019","Islington",2020-04-15,8,361
"E09000020","Kensington and Chelsea",2020-04-15,4,395
"E09000021","Kingston upon Thames",2020-04-15,13,352
"E09000022","Lambeth",2020-04-15,23,999
"E09000023","Lewisham",2020-04-15,19,770
"E09000024","Merton",2020-04-15,10,560
"E09000025","Newham",2020-04-15,17,837
"E09000026","Redbridge",2020-04-15,7,575
"E09000027","Richmond upon Thames",2020-04-15,8,316
"E09000028","Southwark",2020-04-15,22,1055
"E09000029","Sutton",2020-04-15,26,562
"E09000030","Tower Hamlets",2020-04-15,12,536
"E09000031","Waltham Forest",2020-04-15,25,620
"E09000032","Wandsworth",2020-04-15,19,816
"E09000033","Westminster",2020-04-15,15,545
"E09000001","City of London",2020-04-16,0,13
"E09000002","Barking and Dagenham",2020-04-16,10,389
"E09000003","Barnet",2020-04-16,13,1068
"E09000004","Bexley",2020-04-16,21,509
"E09000005","Brent",2020-04-16,34,1187
"E09000006","Bromley",2020-04-16,25,891
"E09000007","Camden",2020-04-16,11,501
"E09000008","Croydon",2020-04-16,31,1179
"E09000009","Ealing",2020-04-16,15,904
"E09000010","Enfield",2020-04-16,18,672
"E09000011","Greenwich",2020-04-16,10,556
"E09000012","Hackney",2020-04-16,7,550
"E09000013","Hammersmith and Fulham",2020-04-16,25,469
"E09000014","Haringey",2020-04-16,5,489
"E09000015","Harrow",2020-04-16,16,752
"E09000016","Havering",2020-04-16,19,550
"E09000017","Hillingdon",2020-04-16,14,601
"E09000018","Hounslow",2020-04-16,11,556
"E09000019","Islington",2020-04-16,6,367
"E09000020","Kensington and Chelsea",2020-04-16,9,404
"E09000021","Kingston upon Thames",2020-04-16,19,371
"E09000022","Lambeth",2020-04-16,19,1018
"E09000023","Lewisham",2020-04-16,15,785
"E09000024","Merton",2020-04-16,14,574
"E09000025","Newham",2020-04-16,13,850
"E09000026","Redbridge",2020-04-16,13,588
"E09000027","Richmond upon Thames",2020-04-16,11,327
"E09000028","Southwark",2020-04-16,20,1075
"E09000029","Sutton",2020-04-16,19,581
"E09000030","Tower Hamlets",2020-04-16,10,546
"E09000031","Waltham Forest",2020-04-16,7,627
"E09000032","Wandsworth",2020-04-16,20,836
"E09000033","Westminster",2020-04-16,10,555
"E09000001","City of London",2020-04-17,0,13
"E09000002","Barking and Dagenham",2020-04-17,9,398
"E09000003","Barnet",2020-04-17,14,1082
"E09000004","Bexley",2020-04-17,10,519
"E09000005","Brent",2020-04-17,28,1215
"E09000006","Bromley",2020-04-17,22,913
"E09000007","Camden",2020-04-17,10,511
"E09000008","Croydon",2020-04-17,19,1198
"E09000009","Ealing",2020-04-17,17,921
"E09000010","Enfield",2020-04-17,30,702
"E09000011","Greenwich",2020-04-17,10,566
"E09000012","Hackney",2020-04-17,9,559
"E09000013","Hammersmith and Fulham",2020-04-17,15,484
"E09000014","Haringey",2020-04-17,5,494
"E09000015","Harrow",2020-04-17,18,770
"E09000016","Havering",2020-04-17,8,558
"E09000017","Hillingdon",2020-04-17,19,620
"E09000018","Hounslow",2020-04-17,11,567
"E09000019","Islington",2020-04-17,12,379
"E09000020","Kensington and Chelsea",2020-04-17,8,412
"E09000021","Kingston upon Thames",2020-04-17,9,380
"E09000022","Lambeth",2020-04-17,10,1028
"E09000023","Lewisham",2020-04-17,26,811
"E09000024","Merton",2020-04-17,16,590
"E09000025","Newham",2020-04-17,14,864
"E09000026","Redbridge",2020-04-17,9,597
"E09000027","Richmond upon Thames",2020-04-17,5,332
"E09000028","Southwark",2020-04-17,15,1090
"E09000029","Sutton",2020-04-17,15,596
"E09000030","Tower Hamlets",2020-04-17,2,548
"E09000031","Waltham Forest",2020-04-17,6,633
"E09000032","Wandsworth",2020-04-17,18,854
"E09000033","Westminster",2020-04-17,6,561
"E09000001","City of London",2020-04-18,0,13
"E09000002","Barking and Dagenham",2020-04-18,6,404
"E09000003","Barnet",2020-04-18,13,1095
"E09000004","Bexley",2020-04-18,9,528
"E09000005","Brent",2020-04-18,24,1239
"E09000006","Bromley",2020-04-18,12,925
"E09000007","Camden",2020-04-18,14,525
"E09000008","Croydon",2020-04-18,25,1223
"E09000009","Ealing",2020-04-18,13,934
"E09000010","Enfield",2020-04-18,10,712
"E09000011","Greenwich",2020-04-18,8,574
"E09000012","Hackney",2020-04-18,5,564
"E09000013","Hammersmith and Fulham",2020-04-18,4,488
"E09000014","Haringey",2020-04-18,3,497
"E09000015","Harrow",2020-04-18,13,783
"E09000016","Havering",2020-04-18,9,567
"E09000017","Hillingdon",2020-04-18,15,635
"E09000018","Hounslow",2020-04-18,10,577
"E09000019","Islington",2020-04-18,4,383
"E09000020","Kensington and Chelsea",2020-04-18,6,418
"E09000021","Kingston upon Thames",2020-04-18,12,392
"E09000022","Lambeth",2020-04-18,11,1039
"E09000023","Lewisham",2020-04-18,6,817
"E09000024","Merton",2020-04-18,6,596
"E09000025","Newham",2020-04-18,8,872
"E09000026","Redbridge",2020-04-18,5,602
"E09000027","Richmond upon Thames",2020-04-18,3,335
"E09000028","Southwark",2020-04-18,17,1107
"E09000029","Sutton",2020-04-18,3,599
"E09000030","Tower Hamlets",2020-04-18,5,553
"E09000031","Waltham Forest",2020-04-18,13,646
"E09000032","Wandsworth",2020-04-18,11,865
"E09000033","Westminster",2020-04-18,3,564
"E09000001","City of London",2020-04-19,0,13
"E09000002","Barking and Dagenham",2020-04-19,11,415
"E09000003","Barnet",2020-04-19,9,1104
"E09000004","Bexley",2020-04-19,18,546
"E09000005","Brent",2020-04-19,14,1253
"E09000006","Bromley",2020-04-19,9,934
"E09000007","Camden",2020-04-19,5,530
"E09000008","Croydon",2020-04-19,7,1230
"E09000009","Ealing",2020-04-19,11,945
"E09000010","Enfield",2020-04-19,7,719
"E09000011","Greenwich",2020-04-19,4,578
"E09000012","Hackney",2020-04-19,5,569
"E09000013","Hammersmith and Fulham",2020-04-19,6,494
"E09000014","Haringey",2020-04-19,13,510
"E09000015","Harrow",2020-04-19,13,796
"E09000016","Havering",2020-04-19,10,577
"E09000017","Hillingdon",2020-04-19,10,645
"E09000018","Hounslow",2020-04-19,11,588
"E09000019","Islington",2020-04-19,0,383
"E09000020","Kensington and Chelsea",2020-04-19,0,418
"E09000021","Kingston upon Thames",2020-04-19,2,394
"E09000022","Lambeth",2020-04-19,11,1050
"E09000023","Lewisham",2020-04-19,7,824
"E09000024","Merton",2020-04-19,6,602
"E09000025","Newham",2020-04-19,6,878
"E09000026","Redbridge",2020-04-19,7,609
"E09000027","Richmond upon Thames",2020-04-19,9,344
"E09000028","Southwark",2020-04-19,4,1111
"E09000029","Sutton",2020-04-19,7,606
"E09000030","Tower Hamlets",2020-04-19,6,559
"E09000031","Waltham Forest",2020-04-19,11,657
"E09000032","Wandsworth",2020-04-19,4,869
"E09000033","Westminster",2020-04-19,3,567
"E09000001","City of London",2020-04-20,2,15
"E09000002","Barking and Dagenham",2020-04-20,7,422
"E09000003","Barnet",2020-04-20,10,1114
"E09000004","Bexley",2020-04-20,11,557
"E09000005","Brent",2020-04-20,16,1269
"E09000006","Bromley",2020-04-20,14,948
"E09000007","Camden",2020-04-20,7,537
"E09000008","Croydon",2020-04-20,25,1255
"E09000009","Ealing",2020-04-20,19,964
"E09000010","Enfield",2020-04-20,25,744
"E09000011","Greenwich",2020-04-20,10,588
"E09000012","Hackney",2020-04-20,12,581
"E09000013","Hammersmith and Fulham",2020-04-20,8,502
"E09000014","Haringey",2020-04-20,4,514
"E09000015","Harrow",2020-04-20,13,809
"E09000016","Havering",2020-04-20,11,588
"E09000017","Hillingdon",2020-04-20,21,666
"E09000018","Hounslow",2020-04-20,12,600
"E09000019","Islington",2020-04-20,11,394
"E09000020","Kensington and Chelsea",2020-04-20,7,425
"E09000021","Kingston upon Thames",2020-04-20,9,403
"E09000022","Lambeth",2020-04-20,15,1065
"E09000023","Lewisham",2020-04-20,14,838
"E09000024","Merton",2020-04-20,11,613
"E09000025","Newham",2020-04-20,9,887
"E09000026","Redbridge",2020-04-20,15,624
"E09000027","Richmond upon Thames",2020-04-20,5,349
"E09000028","Southwark",2020-04-20,11,1122
"E09000029","Sutton",2020-04-20,10,616
"E09000030","Tower Hamlets",2020-04-20,9,568
"E09000031","Waltham Forest",2020-04-20,13,670
"E09000032","Wandsworth",2020-04-20,9,878
"E09000033","Westminster",2020-04-20,3,570
"E09000001","City of London",2020-04-21,1,16
"E09000002","Barking and Dagenham",2020-04-21,11,433
"E09000003","Barnet",2020-04-21,24,1138
"E09000004","Bexley",2020-04-21,6,563
"E09000005","Brent",2020-04-21,16,1285
"E09000006","Bromley",2020-04-21,10,958
"E09000007","Camden",2020-04-21,6,543
"E09000008","Croydon",2020-04-21,15,1270
"E09000009","Ealing",2020-04-21,14,978
"E09000010","Enfield",2020-04-21,14,758
"E09000011","Greenwich",2020-04-21,6,594
"E09000012","Hackney",2020-04-21,3,584
"E09000013","Hammersmith and Fulham",2020-04-21,18,520
"E09000014","Haringey",2020-04-21,7,521
"E09000015","Harrow",2020-04-21,23,832
"E09000016","Havering",2020-04-21,7,595
"E09000017","Hillingdon",2020-04-21,12,678
"E09000018","Hounslow",2020-04-21,11,611
"E09000019","Islington",2020-04-21,4,398
"E09000020","Kensington and Chelsea",2020-04-21,6,431
"E09000021","Kingston upon Thames",2020-04-21,9,412
"E09000022","Lambeth",2020-04-21,8,1073
"E09000023","Lewisham",2020-04-21,27,865
"E09000024","Merton",2020-04-21,9,622
"E09000025","Newham",2020-04-21,12,899
"E09000026","Redbridge",2020-04-21,10,634
"E09000027","Richmond upon Thames",2020-04-21,2,351
"E09000028","Southwark",2020-04-21,17,1139
"E09000029","Sutton",2020-04-21,9,625
"E09000030","Tower Hamlets",2020-04-21,8,576
"E09000031","Waltham Forest",2020-04-21,7,677
"E09000032","Wandsworth",2020-04-21,6,884
"E09000033","Westminster",2020-04-21,3,573
"E09000001","City of London",2020-04-22,0,16
"E09000002","Barking and Dagenham",2020-04-22,6,439
"E09000003","Barnet",2020-04-22,6,1144
"E09000004","Bexley",2020-04-22,14,577
"E09000005","Brent",2020-04-22,9,1294
"E09000006","Bromley",2020-04-22,9,967
"E09000007","Camden",2020-04-22,8,551
"E09000008","Croydon",2020-04-22,17,1287
"E09000009","Ealing",2020-04-22,9,987
"E09000010","Enfield",2020-04-22,10,768
"E09000011","Greenwich",2020-04-22,10,604
"E09000012","Hackney",2020-04-22,6,590
"E09000013","Hammersmith and Fulham",2020-04-22,23,543
"E09000014","Haringey",2020-04-22,4,525
"E09000015","Harrow",2020-04-22,13,845
"E09000016","Havering",2020-04-22,10,605
"E09000017","Hillingdon",2020-04-22,11,689
"E09000018","Hounslow",2020-04-22,5,616
"E09000019","Islington",2020-04-22,2,400
"E09000020","Kensington and Chelsea",2020-04-22,17,448
"E09000021","Kingston upon Thames",2020-04-22,8,420
"E09000022","Lambeth",2020-04-22,12,1085
"E09000023","Lewisham",2020-04-22,4,869
"E09000024","Merton",2020-04-22,3,625
"E09000025","Newham",2020-04-22,13,912
"E09000026","Redbridge",2020-04-22,12,646
"E09000027","Richmond upon Thames",2020-04-22,2,353
"E09000028","Southwark",2020-04-22,4,1143
"E09000029","Sutton",2020-04-22,12,637
"E09000030","Tower Hamlets",2020-04-22,5,581
"E09000031","Waltham Forest",2020-04-22,7,684
"E09000032","Wandsworth",2020-04-22,4,888
"E09000033","Westminster",2020-04-22,1,574
"E09000001","City of London",2020-04-23,0,16
